violation_id,caid,unit_id,issue_date,violation_category,cure_deadline,fine_amount,status,resolution_date
VL-0Q4AWUQ4XFAT,CA-CA-00000026,U-YDCCPVB96DO9,2025-02-16,ARCHITECTURAL,2025-03-18,161.79,HEARING_SCHEDULED,
VL-I208N8UGVCG5,CA-CA-00000026,U-JPKPF3UZ3AOE,2025-01-14,PARKING,2025-02-13,132.77,OPEN,
VL-J18KU3U5NGOK,CA-CA-00000026,U-K97EI9NX85J2,2025-04-26,PARKING,2025-05-26,81.12,DISMISSED,2025-06-02
VL-1Q1JYENQ3ASH,CA-CA-00000026,U-4AKW6ZLKW5E1,2024-02-07,NOISE,2024-03-08,140.46,CURED,2024-03-09
VL-EU60ZMJ1WSA8,CA-CA-00000026,U-U547OTB85VIF,2024-08-19,LANDSCAPING,2024-09-18,80.41,DISMISSED,2024-10-09
VL-WM5VN7UHUHUT,CA-CA-00000026,U-YV6NH44O9318,2024-02-22,NOISE,2024-03-23,118.36,CURED,2024-03-21
VL-PLN7AGHYHKAU,CA-CA-00000026,U-KSK2VPAJSPJ0,2025-06-18,ARCHITECTURAL,2025-07-18,27.62,CURED,2025-08-08
VL-IJ5UGPDWXE2K,CA-CA-00000026,U-763OULLLMRNU,2024-05-02,NOISE,2024-06-01,82.5,FINED,
VL-4CWDG82INOVT,CA-CA-00000026,U-UWMW3M4DY99O,2024-05-19,PARKING,2024-06-18,144.39,DISMISSED,2024-06-22
VL-7Z7SEO5J3NPF,CA-CA-00000026,U-K6S2PN0NPIQJ,2024-05-18,PARKING,2024-06-17,671.79,DISMISSED,2024-06-23
VL-BINWLF3NZILM,CA-PA-00000027,U-PDSO9SPDU3NM,2025-05-27,OTHER,2025-06-26,38.31,ESCALATED,
VL-VTAT5YAEMYB4,CA-PA-00000027,U-5L9HGMTVPPFN,2024-10-27,ARCHITECTURAL,2024-11-26,87.02,CURED,2024-12-02
VL-AVDNBC58ZHQ7,CA-PA-00000027,U-AHWY423PACE2,2024-05-04,PARKING,2024-06-03,46.69,DISMISSED,2024-06-30
VL-7R7TLIDR1INX,CA-FL-00000028,U-74TBS9IZKM5V,2024-11-09,PET,2024-12-09,70.14,DISMISSED,2025-01-02
VL-IWTL7U955LWT,CA-FL-00000028,U-PWI25Y4XVRYD,2024-01-05,LANDSCAPING,2024-02-04,46.72,DISMISSED,2024-02-08
VL-K1AW13WJLYBB,CA-FL-00000028,U-KH8VXPSA97L6,2024-08-21,PET,2024-09-20,50.58,CURED,2024-10-05
VL-KI2S98TF5R94,CA-FL-00000028,U-PY63MYSRTTYM,2024-10-11,ARCHITECTURAL,2024-11-10,158.79,DISMISSED,2024-11-11
VL-RYCASKQPGV9U,CA-FL-00000028,U-A22JYQMWT0IP,2024-02-14,LANDSCAPING,2024-03-15,110.25,HEARING_SCHEDULED,
VL-88VGIKQEXLUC,CA-FL-00000028,U-SV8JRD8SPW0S,2024-02-06,NOISE,2024-03-07,125.33,OPEN,
VL-N3FVWSW9M5F4,CA-FL-00000028,U-UBPM9DBEZA9A,2024-11-23,PARKING,2024-12-23,33.13,DISMISSED,2025-01-08
VL-N3Q5QBTK70I7,CA-FL-00000028,U-YI4NZLOZ7E0P,2025-05-18,ARCHITECTURAL,2025-06-17,44.08,CURED,2025-07-07
VL-U05B2JWXHYD4,CA-FL-00000028,U-TPFORPOKLF43,2024-10-06,LANDSCAPING,2024-11-05,232.42,CURED,2024-10-29
VL-ODSRRDOEIRSZ,CA-FL-00000028,U-646NZ3HA6CBB,2024-12-20,PARKING,2025-01-19,143.32,CURED,2025-02-03
VL-Z0FLZNXFHD2S,CA-FL-00000028,U-PWI25Y4XVRYD,2024-03-09,ARCHITECTURAL,2024-04-08,545.02,OPEN,
VL-8Y9ZCRPO4OKR,CA-FL-00000028,U-SV8JRD8SPW0S,2025-06-03,PARKING,2025-07-03,258.7,HEARING_SCHEDULED,
VL-VNL642F1JZDL,CA-FL-00000028,U-4I3O6GIL6DTX,2024-03-12,PET,2024-04-11,452.61,CURED,2024-04-19
VL-7PVPKR7INYXB,CA-FL-00000028,U-2UXXK509Y5BA,2024-06-01,ARCHITECTURAL,2024-07-01,21.86,ESCALATED,
VL-8X3QXKFIB6UY,CA-FL-00000028,U-7V6TVQUILTEM,2025-02-06,ARCHITECTURAL,2025-03-08,264.9,CURED,2025-03-30
VL-9H006L52G0KY,CA-MA-00000029,U-C03V1NPCYVU0,2024-06-10,LANDSCAPING,2024-07-10,153.64,FINED,
VL-RHNSEUDAR0VX,CA-MA-00000029,U-AC1PUVD3XAK7,2025-01-04,ARCHITECTURAL,2025-02-03,111.26,DISMISSED,2025-01-21
VL-LDRD7LMSRSGP,CA-MA-00000029,U-LQH1CV2XB402,2024-05-11,TRASH,2024-06-10,205.84,CURED,2024-05-31
VL-73TSUX7NEMYR,CA-MA-00000029,U-68O3BTG7GA24,2024-05-11,ARCHITECTURAL,2024-06-10,118.28,ESCALATED,
VL-KYM9XITTE2Z3,CA-NC-00000030,U-RR4ZGMS66KE6,2024-12-28,PARKING,2025-01-27,343.27,HEARING_SCHEDULED,
VL-8A9X0L0LLGBB,CA-NC-00000030,U-4MH0N5O9R7LJ,2025-04-28,ARCHITECTURAL,2025-05-28,79.77,CURED,2025-06-08
VL-JG9PPG22MAZJ,CA-NC-00000030,U-D3Y82FJXLFN7,2024-08-07,ARCHITECTURAL,2024-09-06,192.98,CURED,2024-10-05
VL-I389JS8PKH6E,CA-NC-00000030,U-1VROBW1PY825,2024-08-19,TRASH,2024-09-18,55.86,HEARING_SCHEDULED,
VL-AAMNF6LLH143,CA-NC-00000030,U-AFCB3D6IDLSW,2024-09-04,NOISE,2024-10-04,63.66,OPEN,
VL-RD4FCRJLMY6D,CA-NC-00000030,U-1VROBW1PY825,2024-10-26,ARCHITECTURAL,2024-11-25,189.12,DISMISSED,2024-12-21
VL-1NK009J8TXJ9,CA-NC-00000030,U-LE6NPHVOXJ0A,2024-04-07,ARCHITECTURAL,2024-05-07,25.82,OPEN,
VL-X02X6OUBGC16,CA-NC-00000030,U-XOAU51OW0O2N,2025-05-26,LANDSCAPING,2025-06-25,32.36,CURED,2025-07-05
VL-YHUDAKAL4GNH,CA-NC-00000030,U-JYF8JSHL96EP,2024-12-31,NOISE,2025-01-30,46.75,DISMISSED,2025-01-18
VL-GX9W0X7FLTVQ,CA-FL-00000031,U-B8CKQC4LFSI0,2024-09-23,PARKING,2024-10-23,45.95,CURED,2024-11-07
VL-ZP16V0TAO70I,CA-FL-00000031,U-6J8LU25WSEVI,2024-12-17,TRASH,2025-01-16,15.4,HEARING_SCHEDULED,
VL-STNAYXW1EDJA,CA-FL-00000031,U-LNOUE6ULEAHG,2024-11-02,PARKING,2024-12-02,132.32,CURED,2024-12-25
VL-Z3OQAXBLRDIO,CA-FL-00000031,U-POY22CM5AGP6,2024-11-13,PET,2024-12-13,86.94,DISMISSED,2025-01-12
VL-CS4WALHF7UME,CA-MA-00000032,U-ZTS55C2IBJVS,2024-01-05,NOISE,2024-02-04,253.8,CURED,2024-02-21
VL-ESN43Z2UT4DR,CA-MA-00000032,U-YAHAN6CADOUA,2025-06-12,NOISE,2025-07-12,168.89,DISMISSED,2025-07-04
VL-N4XU09D3UVS9,CA-MA-00000032,U-JQ6X5LD8QU30,2025-05-11,LANDSCAPING,2025-06-10,49.06,OPEN,
VL-UZYBTSH7UB0B,CA-MA-00000032,U-HE17O7PNUD53,2024-11-14,PARKING,2024-12-14,37.08,DISMISSED,2024-12-17
VL-TXM3CNCBCKS6,CA-MA-00000032,U-XS03DSW1S6MO,2024-12-20,ARCHITECTURAL,2025-01-19,108.85,CURED,2025-01-19
VL-0UFVKY8DF0TN,CA-MA-00000032,U-ASJP0ESUSWIY,2025-01-25,PET,2025-02-24,81.36,OPEN,
VL-TFRIP2ET08DH,CA-MA-00000032,U-1TFRSA8ZFAWT,2025-02-27,PET,2025-03-29,58.31,CURED,2025-04-07
VL-52V87INTYOT2,CA-MA-00000032,U-KUOYSVKEA3X8,2024-11-05,PARKING,2024-12-05,189.19,OPEN,
VL-8PG3KMZQZYVI,CA-MA-00000032,U-R07H0UMS48IW,2025-02-28,TRASH,2025-03-30,137.39,HEARING_SCHEDULED,
VL-3TFMXI1W8DAH,CA-MA-00000032,U-XS03DSW1S6MO,2024-01-10,PARKING,2024-02-09,108.43,DISMISSED,2024-01-31
VL-LYC60NLCTQSP,CA-MA-00000032,U-YBATOLODLONK,2024-03-18,ARCHITECTURAL,2024-04-17,380.88,HEARING_SCHEDULED,
VL-Z0NQ5KWEXT98,CA-MA-00000032,U-5YSHGPZ91KMG,2025-03-16,TRASH,2025-04-15,90.89,HEARING_SCHEDULED,
VL-D4ISCDN3XG50,CA-MA-00000032,U-N8PLA2Q7LKBV,2024-12-27,PARKING,2025-01-26,123.32,CURED,2025-02-25
VL-FPHV1BDADGPW,CA-MA-00000032,U-YRVFONTYADJC,2024-06-22,LANDSCAPING,2024-07-22,289.84,CURED,2024-07-31
VL-FOGWR9VJ7NBZ,CA-MA-00000032,U-XN52T7B7UYA0,2024-08-20,PARKING,2024-09-19,317.17,CURED,2024-10-17
VL-B6OZ04PHU1OB,CA-MA-00000032,U-QDNVQJ4U4FGG,2024-08-12,PET,2024-09-11,382.75,DISMISSED,2024-08-30
VL-AVRQIC4HYB3E,CA-CO-00000033,U-1CXDCWGK6RZL,2024-09-01,OTHER,2024-10-01,65.1,CURED,2024-10-23
VL-3PWZYXW4BTSY,CA-CO-00000033,U-1CXDCWGK6RZL,2024-09-25,LANDSCAPING,2024-10-25,60.12,CURED,2024-10-30
VL-GN0B3LAPCPV7,CA-CO-00000033,U-1CXDCWGK6RZL,2025-04-24,ARCHITECTURAL,2025-05-24,40.18,CURED,2025-06-13
VL-LPJGMJY3W0KD,CA-CO-00000033,U-090FS6QIJ88A,2024-08-04,TRASH,2024-09-03,33.36,CURED,2024-10-02
VL-WKZ766K6BELJ,CA-CO-00000033,U-72VE4IRF7BCU,2025-04-06,ARCHITECTURAL,2025-05-06,87.56,FINED,
VL-F163TWGZBEPO,CA-CO-00000033,U-7V1GSFYTK5LB,2025-03-07,PARKING,2025-04-06,107.18,ESCALATED,
VL-RVSF23U41BP8,CA-CO-00000033,U-ZYO7CMTOZZI6,2024-12-28,NOISE,2025-01-27,123.92,FINED,
VL-ZZP7TQIBI82J,CA-FL-00000034,U-XQ80I4527KKZ,2024-10-07,TRASH,2024-11-06,62.07,ESCALATED,
VL-OQSR2PSMFSDP,CA-FL-00000034,U-NDNBHNDVO02M,2025-05-08,PARKING,2025-06-07,99.53,DISMISSED,2025-07-02
VL-BVGFRX0RYLAU,CA-FL-00000034,U-R6JBPIHHB1MT,2025-06-15,ARCHITECTURAL,2025-07-15,95.24,CURED,2025-07-07
VL-DHDX4VG2XDO0,CA-WA-00000035,U-10IDSFFQ0NEZ,2024-01-24,TRASH,2024-02-23,185.83,CURED,2024-02-25
VL-W71RF592DKGM,CA-WA-00000035,U-418GRZRKY8RA,2024-05-04,PET,2024-06-03,185.81,CURED,2024-06-21
VL-89AKFSMN5HL1,CA-WA-00000035,U-BIMI0G8F9PRN,2024-03-22,TRASH,2024-04-21,221.86,ESCALATED,
VL-SCBE9LUT6LCM,CA-WA-00000035,U-OCGN4MFW66L1,2024-11-15,PARKING,2024-12-15,227.99,CURED,2024-12-29
VL-4N12T6W4FRQN,CA-WA-00000035,U-Z3G0KSJH9PO2,2025-05-10,TRASH,2025-06-09,113.22,CURED,2025-06-02
VL-V8F71PFZNHTB,CA-WA-00000035,U-HZS8F093FL0E,2025-01-27,TRASH,2025-02-26,264.8,CURED,2025-03-15
VL-SA9NKET5QYQH,CA-WA-00000035,U-MTOCTS4RO893,2024-10-29,ARCHITECTURAL,2024-11-28,171.62,OPEN,
VL-C6S59RSB80JL,CA-WA-00000035,U-9RT7NWUQIQ9V,2024-12-08,NOISE,2025-01-07,35.17,CURED,2025-02-01
VL-C681GJ56VXWQ,CA-WA-00000035,U-Q1V53HD78RSW,2025-05-19,PARKING,2025-06-18,73.06,CURED,2025-06-04
VL-LFTRMX9C7VYZ,CA-NY-00000036,U-O5XJ5I2MT71R,2024-06-22,NOISE,2024-07-22,118.98,OPEN,
VL-Q2UBXO6P0RCC,CA-NY-00000036,U-53JR8S1YKTJ8,2024-02-09,PET,2024-03-10,329.1,CURED,2024-03-05
VL-7E0869DVUUCZ,CA-NY-00000036,U-C7SYR7S9R37V,2025-05-18,PET,2025-06-17,150.66,CURED,2025-05-30
VL-1BYTKNBEXBXP,CA-AZ-00000037,U-MZ1H4SCC1EFP,2025-03-16,PARKING,2025-04-15,42.15,OPEN,
VL-W5QGGNH3K3RX,CA-AZ-00000037,U-7NNUO5Q5LF7G,2024-12-03,PARKING,2025-01-02,209.52,CURED,2024-12-14
VL-8MTQ2OFIW5WE,CA-AZ-00000037,U-ZKTVEZLBUXKZ,2024-09-06,ARCHITECTURAL,2024-10-06,92.77,ESCALATED,
VL-GJDE81TAGGCX,CA-AZ-00000037,U-9I4BIVPIDOOO,2024-12-26,LANDSCAPING,2025-01-25,300.05,DISMISSED,2025-02-16
VL-HRUST2U22RI8,CA-AZ-00000037,U-9V7LP1LEXDNR,2025-06-18,ARCHITECTURAL,2025-07-18,72.48,CURED,2025-08-13
VL-SFKSMIP6NY6Y,CA-AZ-00000037,U-7NNUO5Q5LF7G,2025-04-05,LANDSCAPING,2025-05-05,25.47,FINED,
VL-KFETX9OYK4GS,CA-AZ-00000037,U-5JKULC5L36UG,2025-02-17,NOISE,2025-03-19,85.23,FINED,
VL-TLR4X0NNDUMS,CA-AZ-00000037,U-YXFUVSKK1HSN,2025-04-23,LANDSCAPING,2025-05-23,269.19,HEARING_SCHEDULED,
VL-5Y0SHZ0QAMYD,CA-GA-00000038,U-MDOXM7Z7AOLD,2024-01-03,NOISE,2024-02-02,392.71,CURED,2024-02-16
VL-P1QDX0RLDQGU,CA-FL-00000039,U-A4E7YCS1KEDJ,2025-03-01,OTHER,2025-03-31,29.83,ESCALATED,
VL-64ZQ8EPNH1BB,CA-FL-00000039,U-QEAEQ2IFQBKK,2024-11-12,ARCHITECTURAL,2024-12-12,118.85,HEARING_SCHEDULED,
VL-PXOJ5LKJE00C,CA-FL-00000039,U-A4E7YCS1KEDJ,2025-06-02,PARKING,2025-07-02,220.14,FINED,
VL-N4Y5OIH1DQDO,CA-FL-00000039,U-1BB2YAJ1WR89,2025-04-30,TRASH,2025-05-30,98.93,CURED,2025-05-16
VL-5ZLP28P81X9K,CA-FL-00000040,U-WYEGPMTE1EL8,2024-06-17,NOISE,2024-07-17,123.89,CURED,2024-08-08
VL-TCZLVDYPLAXW,CA-FL-00000040,U-KBPNTSEKP8YN,2024-01-25,PARKING,2024-02-24,35.5,DISMISSED,2024-02-07
VL-Z3ZLG09Y26D4,CA-FL-00000040,U-L94PEF10LJRN,2025-06-10,ARCHITECTURAL,2025-07-10,77.61,CURED,2025-07-23
VL-1DOA82H1NB5X,CA-FL-00000040,U-FY9ZWQF78OSL,2024-02-04,NOISE,2024-03-05,57.98,CURED,2024-03-08
VL-XZGL1RS29PMC,CA-FL-00000040,U-ZH139Q0EP8V1,2024-06-25,PET,2024-07-25,58.36,CURED,2024-07-16
VL-VKPM8HN9RF91,CA-FL-00000040,U-QQWHH3TT255K,2025-06-04,PARKING,2025-07-04,272.71,DISMISSED,2025-06-28
VL-8ITSPL147RJU,CA-FL-00000040,U-5RL8HUC036I6,2025-04-22,LANDSCAPING,2025-05-22,177.75,CURED,2025-05-29
VL-6B1LQS7KRAD5,CA-FL-00000040,U-S4768TQW8DO3,2024-10-15,PARKING,2024-11-14,86.58,CURED,2024-11-28
VL-SUN88D7TGLKI,CA-CA-00000041,U-NM8H174TJH56,2024-01-27,NOISE,2024-02-26,27.65,ESCALATED,
VL-P4KTZSU2XPKM,CA-CA-00000041,U-H0FUOJJFAF8E,2024-10-21,TRASH,2024-11-20,58.21,ESCALATED,
VL-M2OI2I3D3DJJ,CA-CA-00000041,U-I8Z573VF80JG,2025-03-24,PET,2025-04-23,57.77,HEARING_SCHEDULED,
VL-NGB0OX1C0C9I,CA-CA-00000041,U-IVBCNKF54SRN,2024-10-30,NOISE,2024-11-29,190.77,CURED,2024-12-25
VL-JHPASA1697BT,CA-CA-00000041,U-CGL3TKQVXCRL,2025-03-09,NOISE,2025-04-08,30.04,CURED,2025-04-16
VL-WKDH0R7NC76Y,CA-CA-00000041,U-GJNCFOOVCFZ6,2024-02-15,LANDSCAPING,2024-03-16,97.13,HEARING_SCHEDULED,
VL-NDGE46BFPC1W,CA-CA-00000041,U-WMRYAZJ6WUOP,2024-11-19,ARCHITECTURAL,2024-12-19,93.91,CURED,2024-12-18
VL-R34TS3FQSSCH,CA-CA-00000041,U-EUOYS78YP5SS,2024-06-21,PARKING,2024-07-21,28.83,CURED,2024-08-13
VL-6G0P8KZRP37W,CA-CA-00000041,U-T95OST10Z87W,2024-05-01,PARKING,2024-05-31,56.89,CURED,2024-05-21
VL-YKHLQZO1Z5W3,CA-CA-00000041,U-K5GYIMQ5GLHC,2025-01-19,ARCHITECTURAL,2025-02-18,113.61,CURED,2025-02-23
VL-2O8WZRCUWHR0,CA-CA-00000041,U-2CS2CMQ2AJLT,2024-03-12,PET,2024-04-11,161.09,CURED,2024-05-03
VL-X05WWJFYVJUT,CA-CA-00000041,U-JOBRU2QLC65Q,2024-07-25,TRASH,2024-08-24,47.39,DISMISSED,2024-09-12
VL-QYVUQOWFN4Y4,CA-CA-00000041,U-LCGCSEFELX6S,2025-01-02,ARCHITECTURAL,2025-02-01,19.63,DISMISSED,2025-02-13
VL-6POXBTDABS0J,CA-CA-00000041,U-OAJB6RU3T28S,2024-03-22,ARCHITECTURAL,2024-04-21,121.48,CURED,2024-05-08
VL-3UW2YW60ID5X,CA-CA-00000041,U-Q7XX1OYA8PFK,2024-08-18,PET,2024-09-17,167.62,DISMISSED,2024-09-24
VL-QKB3U6FB7IBI,CA-CA-00000041,U-T95OST10Z87W,2024-02-24,LANDSCAPING,2024-03-25,42.13,ESCALATED,
VL-WG80UIHQCDNQ,CA-CA-00000041,U-4GNYA55HJCIY,2024-04-24,PARKING,2024-05-24,121.62,CURED,2024-05-28
VL-RXPONU4ZXSOL,CA-CA-00000041,U-3WTK41NS6CWE,2024-04-18,TRASH,2024-05-18,53.58,CURED,2024-05-10
VL-XNHU8OKJ234O,CA-CA-00000041,U-PUUKBI7IJXM5,2024-12-24,PET,2025-01-23,161.71,DISMISSED,2025-01-26
VL-RK3WV47LYR4H,CA-CA-00000041,U-H0FUOJJFAF8E,2025-02-02,TRASH,2025-03-04,37.4,CURED,2025-03-09
VL-FURCW2244ZMA,CA-CA-00000041,U-0U09XOX3MSLZ,2025-04-02,TRASH,2025-05-02,226.21,FINED,
VL-0KF049RVK1VF,CA-CA-00000041,U-J4BIOHK0VEYD,2025-05-09,NOISE,2025-06-08,48.58,HEARING_SCHEDULED,
VL-0AU6SSPC5QXB,CA-CA-00000041,U-I71YWD8WL2IK,2024-08-16,PARKING,2024-09-15,106.44,ESCALATED,
VL-XY4Z8M46FQ6U,CA-CA-00000041,U-EGA4TIAD1CGA,2024-01-16,OTHER,2024-02-15,57.17,CURED,2024-02-13
VL-7JL0JE93L61F,CA-CA-00000041,U-4GNYA55HJCIY,2025-02-11,ARCHITECTURAL,2025-03-13,64.33,CURED,2025-03-02
VL-2QFI6YJX67MJ,CA-CA-00000041,U-GPHH6W5NX3M4,2025-04-13,ARCHITECTURAL,2025-05-13,311.51,CURED,2025-05-02
VL-3DMOEBK4LWME,CA-CA-00000041,U-OAJB6RU3T28S,2024-08-19,TRASH,2024-09-18,62.76,CURED,2024-09-18
VL-VXWD3G4FT9BX,CA-CA-00000041,U-3WTK41NS6CWE,2025-03-03,LANDSCAPING,2025-04-02,699.34,CURED,2025-04-13
VL-T994LU66L3OP,CA-CA-00000041,U-QW6YQEF864BW,2025-05-29,NOISE,2025-06-28,197.8,CURED,2025-06-18
VL-P7YWVJF0HK3G,CA-NY-00000042,U-0H5QQJVWUPTV,2025-05-21,LANDSCAPING,2025-06-20,60.08,FINED,
VL-OIGBIG6SH523,CA-NY-00000042,U-B6FFRLKWLQ3T,2024-12-28,LANDSCAPING,2025-01-27,36.23,DISMISSED,2025-02-15
VL-3Y67TB36L9ID,CA-NY-00000042,U-0H5QQJVWUPTV,2024-09-15,OTHER,2024-10-15,105.83,CURED,2024-11-07
VL-85M2P1LHJ0PA,CA-NY-00000042,U-XZU368UUJ2G4,2024-11-29,ARCHITECTURAL,2024-12-29,108.49,CURED,2025-01-18
VL-W7AJPJFK93YW,CA-NY-00000042,U-B6FFRLKWLQ3T,2024-10-19,PET,2024-11-18,130.54,CURED,2024-11-25
VL-RO4A1QW5J3NU,CA-NY-00000042,U-F0NSGT6LKWKN,2024-02-26,ARCHITECTURAL,2024-03-27,296.16,CURED,2024-04-09
VL-CAI9SJ8Y0H32,CA-NY-00000042,U-LCBTL97P7DFL,2024-08-21,LANDSCAPING,2024-09-20,103.41,DISMISSED,2024-09-24
VL-Q9H2CGMU1PTL,CA-NY-00000042,U-OOZWRSXF8LSM,2025-03-06,PARKING,2025-04-05,156.07,CURED,2025-03-27
VL-UMROWNIJ6MFE,CA-NC-00000043,U-YHTD6OO7G5B0,2025-03-04,TRASH,2025-04-03,56.37,DISMISSED,2025-04-21
VL-6Q86JI84XFWJ,CA-NC-00000043,U-GIZ3PXPQUBPX,2024-12-24,PET,2025-01-23,45.68,DISMISSED,2025-01-15
VL-WBO6WYKCL5A3,CA-NC-00000043,U-H4G2J53MXYWR,2024-11-24,TRASH,2024-12-24,37.52,CURED,2024-12-13
VL-H37PZKCYYRCI,CA-NC-00000043,U-HMH74UZ5LQ0N,2024-03-14,ARCHITECTURAL,2024-04-13,207.68,DISMISSED,2024-04-16
VL-7WU12D8JGLZF,CA-NC-00000043,U-9OZO13JF46DE,2025-02-02,TRASH,2025-03-04,158.94,DISMISSED,2025-03-18
VL-LEP0EZFVGFAC,CA-NC-00000043,U-OCJZ5QDE2Y3Z,2024-02-07,PET,2024-03-08,93.42,DISMISSED,2024-02-24
VL-7566JTKJO5MJ,CA-NC-00000043,U-WV1MM9432B62,2024-08-15,OTHER,2024-09-14,468.39,CURED,2024-10-12
VL-P3OGCINV49C8,CA-NC-00000043,U-0N6QU9Y08RCC,2025-05-17,PET,2025-06-16,114.83,DISMISSED,2025-07-07
VL-28QBOOZBWP6T,CA-NC-00000043,U-9JRMBK39S9BH,2024-10-10,PET,2024-11-09,80.45,HEARING_SCHEDULED,
VL-SFRG7NO29L7C,CA-NC-00000043,U-0N6QU9Y08RCC,2024-03-04,ARCHITECTURAL,2024-04-03,41.52,CURED,2024-05-03
VL-C9L0YS4GJR8G,CA-NC-00000043,U-VYLCGAUAI0JP,2024-03-16,NOISE,2024-04-15,65.05,DISMISSED,2024-04-16
VL-BH4LU9EHZOHD,CA-FL-00000044,U-TZV4TY9YKRZ1,2024-03-23,TRASH,2024-04-22,38.39,CURED,2024-05-21
VL-YGOUAWEPQZ2U,CA-FL-00000044,U-HKTWI9B8EKLW,2024-06-01,PET,2024-07-01,259.39,CURED,2024-07-21
VL-HAVH1GA29N45,CA-FL-00000044,U-AJXMB5LTBXVE,2024-11-17,LANDSCAPING,2024-12-17,58.06,DISMISSED,2024-12-26
VL-MAEQVI3KZ3XY,CA-FL-00000044,U-SHM215YJX5W3,2025-01-08,PARKING,2025-02-07,59.86,DISMISSED,2025-02-22
VL-Y4EWWCHWN9W6,CA-FL-00000044,U-SHM215YJX5W3,2025-06-23,OTHER,2025-07-23,153.38,OPEN,
VL-QDDO9NAPQIWN,CA-FL-00000044,U-6I17ETMYSBTL,2025-05-15,NOISE,2025-06-14,101.48,DISMISSED,2025-06-26
VL-AXEGTLFQLOHD,CA-FL-00000044,U-OFSMNAWY0PEQ,2024-11-12,ARCHITECTURAL,2024-12-12,29.8,CURED,2024-11-25
VL-IJTE08ZIKK25,CA-FL-00000044,U-S58BQZACGBVQ,2024-01-13,LANDSCAPING,2024-02-12,105.38,FINED,
VL-FACJJDFTM7HR,CA-FL-00000044,U-NTWXWQQIH11D,2024-06-14,LANDSCAPING,2024-07-14,49.76,CURED,2024-07-19
VL-IU86D52HWS3K,CA-FL-00000044,U-JJO9NIFMPEOS,2025-06-06,PARKING,2025-07-06,442.11,OPEN,
VL-XDFTFJY7PBO1,CA-FL-00000044,U-KE2DCQ81UENS,2024-04-26,ARCHITECTURAL,2024-05-26,31.95,CURED,2024-06-24
VL-77RRB6Y7X3NA,CA-FL-00000044,U-V8TJ96T12PW4,2024-11-23,PET,2024-12-23,208.5,ESCALATED,
VL-WP8WGSEDZ1WH,CA-FL-00000044,U-SRN6M6XK7OX4,2025-02-27,NOISE,2025-03-29,58.41,HEARING_SCHEDULED,
VL-YQJM316VOTDD,CA-FL-00000044,U-SRN6M6XK7OX4,2025-03-21,ARCHITECTURAL,2025-04-20,61.72,FINED,
VL-5LG8BITFUTGH,CA-FL-00000044,U-NCS5834BK6DH,2024-10-16,ARCHITECTURAL,2024-11-15,231.31,ESCALATED,
VL-TQ469M48JXSR,CA-FL-00000044,U-WLX04XSBY2OU,2024-01-06,ARCHITECTURAL,2024-02-05,88.45,HEARING_SCHEDULED,
VL-HFV0LLZVHD3G,CA-FL-00000044,U-NF751VUTPQCM,2024-09-28,TRASH,2024-10-28,119.23,DISMISSED,2024-10-09
VL-6LBM4IWQYX7W,CA-CA-00000045,U-XEP46AGYGGFM,2025-02-15,NOISE,2025-03-17,28.26,CURED,2025-02-26
VL-HHEG4WTHYHOX,CA-CA-00000045,U-H0QBVRPAGTGI,2025-06-05,ARCHITECTURAL,2025-07-05,50.13,CURED,2025-07-04
VL-HIWUOU8S5UF7,CA-CA-00000046,U-PWDMJ3Z7W7N0,2024-06-15,ARCHITECTURAL,2024-07-15,48.42,CURED,2024-06-26
VL-YOB7DU4KD8QT,CA-CA-00000046,U-84C3Z2LJAURC,2024-01-18,TRASH,2024-02-17,27.58,CURED,2024-02-16
VL-08IM8PQV99VI,CA-CA-00000046,U-AE9DR5DBDXBD,2024-12-27,OTHER,2025-01-26,224.79,HEARING_SCHEDULED,
VL-4CA3ETZI5CCK,CA-CA-00000046,U-1FYE7LFT25H8,2024-10-10,LANDSCAPING,2024-11-09,75.51,DISMISSED,2024-11-03
VL-KXPWPGIZL0FY,CA-CA-00000046,U-CP9K02PSOI37,2025-04-16,PARKING,2025-05-16,23.85,HEARING_SCHEDULED,
VL-Z8M2FMELNKGF,CA-CA-00000046,U-XKP5IDY8T4BR,2024-12-21,ARCHITECTURAL,2025-01-20,247.21,CURED,2025-01-15
VL-ZMQB572Q34BB,CA-CA-00000046,U-UL27BM7FCJ0O,2024-05-24,ARCHITECTURAL,2024-06-23,115.54,DISMISSED,2024-06-26
VL-L1P85GCR64H6,CA-CA-00000046,U-DYW8WR4IJI93,2025-03-06,ARCHITECTURAL,2025-04-05,227.05,CURED,2025-04-25
VL-AB1G46ZL9VMH,CA-CA-00000046,U-F4RPL1I81J2A,2024-12-16,PET,2025-01-15,72.74,CURED,2024-12-31
VL-GYRDDKCM4Q7U,CA-CA-00000046,U-ZT22THW9P0IE,2025-01-03,OTHER,2025-02-02,81.87,CURED,2025-02-08
VL-EPN5Y1MEKHK7,CA-CA-00000046,U-GI3NPPABLB5Y,2024-08-11,LANDSCAPING,2024-09-10,106.65,DISMISSED,2024-09-04
VL-0ON30H6AAAY3,CA-CA-00000046,U-PWDMJ3Z7W7N0,2024-12-19,PARKING,2025-01-18,115.67,CURED,2025-01-18
