delinquency_id,caid,snapshot_date,unit_id,days_delinquent,amount_owed,aging_bucket,lien_filed,attorney_referred
DL-5U7J9UNKGCUIIF38,CA-TX-00000004,2024-09-01,U-UBFN9KR2FVB6,30,364.93,DAYS_1_30,False,False
DL-VI0Z41CHJNVUH309,CA-TX-00000004,2024-10-01,U-VL9PTK4GC4RY,90,1094.79,DAYS_61_90,True,False
DL-QFLY4LKVVDBAERMO,CA-TX-00000004,2024-10-01,U-RIJ2FRNLX6B0,30,364.93,DAYS_1_30,False,False
DL-2ZG8VYQD9C7MVIKB,CA-TX-00000004,2024-10-01,U-JC2R07LP7DFJ,60,729.86,DAYS_31_60,False,False
DL-POJQANAW8X3LUF22,CA-TX-00000004,2024-10-01,U-JY32HOG585I8,60,729.86,DAYS_31_60,False,False
DL-DHLBI9X6OE94I3YJ,CA-TX-00000004,2024-10-01,U-VA8X8L008UHB,60,729.86,DAYS_31_60,False,False
DL-2X7WWKU4QTJ3I9KX,CA-TX-00000004,2024-10-01,U-JI1OAHNOX8FK,240,2919.44,DAYS_OVER_120,True,True
DL-8X27HVA5EI2JRZ1Z,CA-TX-00000004,2024-10-01,U-0V5DTAEGRY58,240,2919.44,DAYS_OVER_120,True,True
DL-ZSZIQU0AQW367JI7,CA-TX-00000004,2024-10-01,U-MEIUR9211U64,60,729.86,DAYS_31_60,False,False
DL-VBBN1DETZ9771ZXV,CA-TX-00000004,2024-10-01,U-EH81A4RKGJZO,30,364.93,DAYS_1_30,False,False
DL-0GJTTTQVO152182U,CA-TX-00000004,2024-11-01,U-LKC86Y5O44IU,30,364.93,DAYS_1_30,False,False
DL-D640SSFSVAMPRGEU,CA-TX-00000004,2024-11-01,U-RIJ2FRNLX6B0,60,729.86,DAYS_31_60,False,False
DL-I6U2BKTH5USDFQ06,CA-TX-00000004,2024-11-01,U-JC2R07LP7DFJ,90,1094.79,DAYS_61_90,True,False
DL-IC1DW3VWRAZJSI5V,CA-TX-00000004,2024-11-01,U-ZP97BMZRR45E,30,364.93,DAYS_1_30,False,False
DL-C96WQQIIJLWRAN00,CA-TX-00000004,2024-11-01,U-JI1OAHNOX8FK,270,3284.37,DAYS_OVER_120,True,True
DL-TJX6B6S23UJ4KX2O,CA-TX-00000004,2024-11-01,U-MEIUR9211U64,90,1094.79,DAYS_61_90,True,False
DL-ZZ9AS3SBMEWFA0AC,CA-TX-00000004,2024-11-01,U-EH81A4RKGJZO,60,729.86,DAYS_31_60,False,False
DL-B7H7LVH3TM4IQMDX,CA-TX-00000004,2024-12-01,U-VL9PTK4GC4RY,30,364.93,DAYS_1_30,False,False
DL-BUU6BSI5F16X1VWP,CA-TX-00000004,2024-12-01,U-LKC86Y5O44IU,60,729.86,DAYS_31_60,False,False
DL-UGP577E6ZC2CBMSD,CA-TX-00000004,2024-12-01,U-JC2R07LP7DFJ,120,1459.72,DAYS_91_120,True,True
DL-A0XMYN4BY4JGIR9B,CA-TX-00000004,2024-12-01,U-NPHH30GG2B9I,30,364.93,DAYS_1_30,False,False
DL-COCW7E0FFJR7I4Z0,CA-TX-00000004,2024-12-01,U-MEIUR9211U64,120,1459.72,DAYS_91_120,True,True
DL-IEZS5K0F8OMYSXS4,CA-TX-00000004,2024-12-01,U-0PFSRQ8STZQB,30,364.93,DAYS_1_30,False,False
DL-3AVETO07VGLMZFXF,CA-TX-00000004,2024-12-01,U-SAXT8JH34UDT,30,364.93,DAYS_1_30,False,False
DL-E7D0279AXZN311LG,CA-TX-00000004,2024-12-01,U-KDF6J76BIVIS,30,364.93,DAYS_1_30,False,False
DL-1KREW8XI7MKHJDP5,CA-TX-00000004,2025-01-01,U-VL9PTK4GC4RY,60,729.86,DAYS_31_60,False,False
DL-29RF7WTNDO2CNBMN,CA-TX-00000004,2025-01-01,U-B9OI0D4DMC2R,30,364.93,DAYS_1_30,False,False
DL-D2GOLO34U4US6IKW,CA-TX-00000004,2025-01-01,U-JC2R07LP7DFJ,150,1824.65,DAYS_OVER_120,True,True
DL-PZF5TTTRO0CZ515C,CA-TX-00000004,2025-01-01,U-9OHNPVCUB7QM,30,364.93,DAYS_1_30,False,False
DL-236M4CC32EWZWHWB,CA-TX-00000004,2025-01-01,U-MEIUR9211U64,150,1824.65,DAYS_OVER_120,True,True
DL-PVD3BS3U9FYB9CU1,CA-TX-00000004,2025-01-01,U-0PFSRQ8STZQB,60,729.86,DAYS_31_60,False,False
DL-FSH6Q1QLPUQLD02C,CA-TX-00000004,2025-01-01,U-W6ATVD1XEUQ4,30,364.93,DAYS_1_30,False,False
DL-CM5TGS8P3CV3K89Z,CA-TX-00000004,2025-02-01,U-Y89SFQERI7B0,30,364.93,DAYS_1_30,False,False
DL-0BEFWK1CO9NF8RPE,CA-TX-00000004,2025-02-01,U-IE3LVO0IPFG8,30,364.93,DAYS_1_30,False,False
DL-X4BTKGMK6DRYZ64K,CA-TX-00000004,2025-02-01,U-JC2R07LP7DFJ,180,2189.58,DAYS_OVER_120,True,True
DL-IMQMNIOH0UVO0BQB,CA-TX-00000004,2025-02-01,U-9OHNPVCUB7QM,60,729.86,DAYS_31_60,False,False
DL-SQCAXH8NK8P30VTK,CA-TX-00000004,2025-02-01,U-JI1OAHNOX8FK,30,364.93,DAYS_1_30,False,False
DL-0GYWXXHQM4XNGFYK,CA-TX-00000004,2025-02-01,U-R5RUP13WPPBM,30,364.93,DAYS_1_30,False,False
DL-EQK8877RZA8AHZ48,CA-TX-00000004,2025-02-01,U-MEIUR9211U64,180,2189.58,DAYS_OVER_120,True,True
DL-I6JZJ38ZMM4HFBJ7,CA-TX-00000004,2025-02-01,U-OOQ42NBFA37D,30,364.93,DAYS_1_30,False,False
DL-B0QGOYBWROHYRD1W,CA-TX-00000004,2025-02-01,U-1FB2VI109DCN,30,364.93,DAYS_1_30,False,False
DL-85418AKT6FT1IEFL,CA-TX-00000004,2025-02-01,U-0PFSRQ8STZQB,90,1094.79,DAYS_61_90,True,False
DL-BM2HGNN25NFJNV2I,CA-TX-00000004,2025-02-01,U-W6ATVD1XEUQ4,60,729.86,DAYS_31_60,False,False
DL-UUNTWNHY1RMA7AFA,CA-TX-00000004,2025-03-01,U-VL9PTK4GC4RY,30,364.93,DAYS_1_30,False,False
DL-XLZOMP5LO0MN2975,CA-TX-00000004,2025-03-01,U-Y89SFQERI7B0,60,729.86,DAYS_31_60,False,False
DL-72CVO68KA4CTVC20,CA-TX-00000004,2025-03-01,U-WDC112HXRJM4,30,364.93,DAYS_1_30,False,False
DL-Y6LU9SP7PEY69KO6,CA-TX-00000004,2025-03-01,U-IE3LVO0IPFG8,60,729.86,DAYS_31_60,False,False
DL-83NKZ1QQG1SJN97E,CA-TX-00000004,2025-03-01,U-9OHNPVCUB7QM,90,1094.79,DAYS_61_90,True,False
DL-8S4Y8SY1I65WC7SW,CA-TX-00000004,2025-03-01,U-JI1OAHNOX8FK,60,729.86,DAYS_31_60,False,False
DL-FFSGF0EP008L1NUE,CA-TX-00000004,2025-03-01,U-0V5DTAEGRY58,30,364.93,DAYS_1_30,False,False
DL-1388I6XW32MG6G6S,CA-TX-00000004,2025-03-01,U-MEIUR9211U64,210,2554.51,DAYS_OVER_120,True,True
DL-JA8C9UB40RASU7AS,CA-TX-00000004,2025-03-01,U-1FB2VI109DCN,60,729.86,DAYS_31_60,False,False
DL-Y1OE04ISNFSVA9VR,CA-TX-00000004,2025-03-01,U-0PFSRQ8STZQB,120,1459.72,DAYS_91_120,True,True
DL-8FHC554OESMP9Y9L,CA-TX-00000004,2025-03-01,U-SAXT8JH34UDT,30,364.93,DAYS_1_30,False,False
DL-VJJC264KO1FYB5DY,CA-TX-00000004,2025-04-01,U-Y89SFQERI7B0,90,1094.79,DAYS_61_90,True,False
DL-WIGYV6848KNOH81G,CA-TX-00000004,2025-04-01,U-IE3LVO0IPFG8,90,1094.79,DAYS_61_90,True,False
DL-9KXQCR567UUZAL0Y,CA-TX-00000004,2025-04-01,U-ZP97BMZRR45E,30,364.93,DAYS_1_30,False,False
DL-2RXNOTFT2LENJJ81,CA-TX-00000004,2025-04-01,U-JI1OAHNOX8FK,90,1094.79,DAYS_61_90,True,False
DL-IFQO3NCLL91P2XMR,CA-TX-00000004,2025-04-01,U-KGMIH6MV4XEK,30,364.93,DAYS_1_30,False,False
DL-4GVCGGN45QK5TC1J,CA-TX-00000004,2025-04-01,U-1FB2VI109DCN,90,1094.79,DAYS_61_90,True,False
DL-HG50JPR8FEJ74UR1,CA-TX-00000004,2025-04-01,U-0PFSRQ8STZQB,150,1824.65,DAYS_OVER_120,True,True
DL-SV5SC7ET24AZ4WQ0,CA-TX-00000004,2025-05-01,U-Y89SFQERI7B0,120,1459.72,DAYS_91_120,True,True
DL-8VBTVRGRHWFI45AB,CA-TX-00000004,2025-05-01,U-1XGPXAHKUDIZ,30,364.93,DAYS_1_30,False,False
DL-AVLDSFGXWA7WW12X,CA-TX-00000004,2025-05-01,U-ZP97BMZRR45E,60,729.86,DAYS_31_60,False,False
DL-QF95SREYMQ5Q60U7,CA-TX-00000004,2025-05-01,U-0V5DTAEGRY58,30,364.93,DAYS_1_30,False,False
DL-ZL9VCHUG07T0EQ0Z,CA-TX-00000004,2025-05-01,U-KGMIH6MV4XEK,60,729.86,DAYS_31_60,False,False
DL-1BGNKIRT2OKR0J3A,CA-TX-00000004,2025-05-01,U-1FB2VI109DCN,120,1459.72,DAYS_91_120,True,True
DL-7M880CBORD9X2APQ,CA-TX-00000004,2025-06-01,U-VL9PTK4GC4RY,30,364.93,DAYS_1_30,False,False
DL-CCVZ0ICXXAN9D482,CA-TX-00000004,2025-06-01,U-B9OI0D4DMC2R,30,364.93,DAYS_1_30,False,False
DL-BGX8D385BMKFP1TM,CA-TX-00000004,2025-06-01,U-1XGPXAHKUDIZ,60,729.86,DAYS_31_60,False,False
DL-JZL1BVVFHTH3LS2J,CA-TX-00000004,2025-06-01,U-ZP97BMZRR45E,90,1094.79,DAYS_61_90,True,False
DL-PJ3VZIQFCQIDGBCH,CA-TX-00000004,2025-06-01,U-1FB2VI109DCN,150,1824.65,DAYS_OVER_120,True,True
DL-3JNHJAK4HQW32QLI,CA-TX-00000004,2025-06-01,U-3NDZ3CC5RQNS,30,364.93,DAYS_1_30,False,False
DL-J2T3Z1ECEG2FCV9T,CA-CA-00000005,2024-01-01,U-6Y2C2BVPDCB4,30,596.24,DAYS_1_30,False,False
DL-0Y6T3SDPM31M2GEX,CA-CA-00000005,2024-01-01,U-3S65QU0K5QZZ,30,596.24,DAYS_1_30,False,False
DL-PA73RA8T1LCU0ERM,CA-CA-00000005,2024-01-01,U-GPS0132AN417,30,596.24,DAYS_1_30,False,False
DL-FQFICU5ZDE3WCPKY,CA-CA-00000005,2024-02-01,U-7WYQHR133NO3,30,596.24,DAYS_1_30,False,False
DL-6WNNR1L5WVN7WN1Q,CA-CA-00000005,2024-02-01,U-3S65QU0K5QZZ,60,1192.48,DAYS_31_60,False,False
DL-KZBNU3CQG9JGF4EA,CA-CA-00000005,2024-02-01,U-GPS0132AN417,60,1192.48,DAYS_31_60,False,False
DL-Q4RSSILA5FRF1L3L,CA-CA-00000005,2024-03-01,U-6Y2C2BVPDCB4,30,596.24,DAYS_1_30,False,False
DL-STTQF08L4CYMOMFW,CA-CA-00000005,2024-03-01,U-44PHH62MYZ9V,30,596.24,DAYS_1_30,False,False
DL-LDKOERL6E24WQO4Y,CA-CA-00000005,2024-03-01,U-3S65QU0K5QZZ,90,1788.72,DAYS_61_90,True,False
DL-NDHJXCWCN1FVEC7N,CA-CA-00000005,2024-03-01,U-23GGODLUGHT7,30,596.24,DAYS_1_30,False,False
DL-NY1FGM2QFG2MZYO5,CA-CA-00000005,2024-04-01,U-44PHH62MYZ9V,60,1192.48,DAYS_31_60,False,False
DL-S383K31XJVX19VV6,CA-CA-00000005,2024-04-01,U-23GGODLUGHT7,60,1192.48,DAYS_31_60,False,False
DL-ZR6TJM6WV7IW3SXJ,CA-CA-00000005,2024-05-01,U-LA27F8LWVV59,30,596.24,DAYS_1_30,False,False
DL-2B837D26DB4YW1VU,CA-CA-00000005,2024-06-01,U-PA274IR833SI,30,596.24,DAYS_1_30,False,False
DL-Z8K9QZ80WW1YCOBB,CA-CA-00000005,2024-06-01,U-STCJIEMTMYJ0,30,596.24,DAYS_1_30,False,False
DL-GSVEBRJBMRZIHKLT,CA-CA-00000005,2024-06-01,U-D4P7PP4BF5L0,30,596.24,DAYS_1_30,False,False
DL-UUL1K6BFSPA9INI4,CA-CA-00000005,2024-07-01,U-STCJIEMTMYJ0,60,1192.48,DAYS_31_60,False,False
DL-0ECP13X93SPH0EJW,CA-CA-00000005,2024-07-01,U-D4P7PP4BF5L0,60,1192.48,DAYS_31_60,False,False
DL-5PXD75UN6A0ZLEFX,CA-CA-00000005,2024-07-01,U-QC3XNCHKV9DT,30,596.24,DAYS_1_30,False,False
DL-AW1CFU8AX10PB03K,CA-CA-00000005,2024-08-01,U-STCJIEMTMYJ0,90,1788.72,DAYS_61_90,True,False
DL-VYVLVEFFAE90SSJE,CA-CA-00000005,2024-08-01,U-D4P7PP4BF5L0,90,1788.72,DAYS_61_90,True,False
DL-E0MQA40NN9RLM7HN,CA-CA-00000005,2024-08-01,U-QC3XNCHKV9DT,60,1192.48,DAYS_31_60,False,False
DL-9Z5NJAEJWAXQY5J7,CA-CA-00000005,2024-08-01,U-F1811MZWNCNP,30,596.24,DAYS_1_30,False,False
DL-3RYM5SWLMJ6PFKLP,CA-CA-00000005,2024-09-01,U-PA274IR833SI,30,596.24,DAYS_1_30,False,False
DL-MG2U4DPRW9CNF2R7,CA-CA-00000005,2024-09-01,U-STCJIEMTMYJ0,120,2384.96,DAYS_91_120,True,True
DL-GCXXP12BNGIRLCHT,CA-CA-00000005,2024-09-01,U-D4P7PP4BF5L0,120,2384.96,DAYS_91_120,True,True
DL-VO7Z1OI54AA7MZ8R,CA-CA-00000005,2024-09-01,U-QC3XNCHKV9DT,90,1788.72,DAYS_61_90,True,False
DL-YDU42KJZE09YZE7T,CA-CA-00000005,2024-10-01,U-44PHH62MYZ9V,30,596.24,DAYS_1_30,False,False
DL-XIPMR01IGWCAXCR0,CA-CA-00000005,2024-10-01,U-D4P7PP4BF5L0,150,2981.2,DAYS_OVER_120,True,True
DL-DYCQBDA5L53IM5C3,CA-CA-00000005,2024-10-01,U-LA27F8LWVV59,30,596.24,DAYS_1_30,False,False
DL-YRXXF1U7G1GS5FRJ,CA-CA-00000005,2024-10-01,U-QC3XNCHKV9DT,120,2384.96,DAYS_91_120,True,True
DL-TLC0R11G1YC2EEXA,CA-CA-00000005,2024-11-01,U-PA274IR833SI,30,596.24,DAYS_1_30,False,False
DL-YLS992Z9IQY2SUUD,CA-CA-00000005,2024-11-01,U-QC3XNCHKV9DT,150,2981.2,DAYS_OVER_120,True,True
DL-Y77W4RS866GGC6XC,CA-CA-00000005,2024-12-01,U-PA274IR833SI,60,1192.48,DAYS_31_60,False,False
DL-H4GERIC5PVA5GJ5X,CA-CA-00000005,2024-12-01,U-QC3XNCHKV9DT,180,3577.44,DAYS_OVER_120,True,True
DL-DPMEUBTEAOA5H9KE,CA-CA-00000005,2025-01-01,U-PA274IR833SI,90,1788.72,DAYS_61_90,True,False
DL-E9JAYIADR16DMZ8G,CA-CA-00000005,2025-01-01,U-23GGODLUGHT7,30,596.24,DAYS_1_30,False,False
DL-MR3YGWCTAEO3R36Z,CA-CA-00000005,2025-01-01,U-QC3XNCHKV9DT,210,4173.68,DAYS_OVER_120,True,True
DL-C70P9ZIV5LUFJUOC,CA-CA-00000005,2025-01-01,U-CERHNXI09P5E,30,596.24,DAYS_1_30,False,False
DL-U16WX7UYEY7KYNBW,CA-CA-00000005,2025-01-01,U-DV37IC0LZIGI,30,596.24,DAYS_1_30,False,False
DL-QXMJL82MOPZP01NE,CA-CA-00000005,2025-01-01,U-V7FIUXFEDZNZ,30,596.24,DAYS_1_30,False,False
DL-V7DRKSP5ZHO60DGD,CA-CA-00000005,2025-02-01,U-0J4A8YWY5APY,30,596.24,DAYS_1_30,False,False
DL-2H7193HUH0476T97,CA-CA-00000005,2025-02-01,U-PA274IR833SI,120,2384.96,DAYS_91_120,True,True
DL-HHORFM6C6SQI6SSX,CA-CA-00000005,2025-02-01,U-QKF4VGE0GYAJ,30,596.24,DAYS_1_30,False,False
DL-46DKG1GPC2VSHPZ3,CA-CA-00000005,2025-02-01,U-23GGODLUGHT7,60,1192.48,DAYS_31_60,False,False
DL-HLTK5NFR60NDYL0R,CA-CA-00000005,2025-02-01,U-CERHNXI09P5E,60,1192.48,DAYS_31_60,False,False
DL-H3XRBG71XX7FDYJ9,CA-CA-00000005,2025-02-01,U-DV37IC0LZIGI,60,1192.48,DAYS_31_60,False,False
DL-R5RTD3U8N12HZ94J,CA-CA-00000005,2025-02-01,U-V7FIUXFEDZNZ,60,1192.48,DAYS_31_60,False,False
DL-NHL1SLJ79EV6XHJW,CA-CA-00000005,2025-03-01,U-0J4A8YWY5APY,60,1192.48,DAYS_31_60,False,False
DL-KD7H4NA5QQ51LO00,CA-CA-00000005,2025-03-01,U-PA274IR833SI,150,2981.2,DAYS_OVER_120,True,True
DL-L8EC9F7LZMTJ5E71,CA-CA-00000005,2025-03-01,U-23GGODLUGHT7,90,1788.72,DAYS_61_90,True,False
DL-B3YFDXY8MLA61ZIF,CA-CA-00000005,2025-03-01,U-CERHNXI09P5E,90,1788.72,DAYS_61_90,True,False
DL-NWZNNJE3075EZ0IM,CA-CA-00000005,2025-03-01,U-DV37IC0LZIGI,90,1788.72,DAYS_61_90,True,False
DL-Y6KYKNB9Y4D1AMQA,CA-CA-00000005,2025-03-01,U-LZH6A50NOOO0,30,596.24,DAYS_1_30,False,False
DL-TWL6YSDKK9ZHRDHB,CA-CA-00000005,2025-04-01,U-23GGODLUGHT7,120,2384.96,DAYS_91_120,True,True
DL-SPQR7E33T8D64O86,CA-CA-00000005,2025-04-01,U-CERHNXI09P5E,120,2384.96,DAYS_91_120,True,True
DL-KXHA0YL18MXBL5YF,CA-CA-00000005,2025-04-01,U-LZH6A50NOOO0,60,1192.48,DAYS_31_60,False,False
DL-5Z3PEABG99CXM6KX,CA-CA-00000005,2025-05-01,U-L6E7VAAGUZRO,30,596.24,DAYS_1_30,False,False
DL-ZDQLRVWBZ6TR2ZBI,CA-CA-00000005,2025-05-01,U-23GGODLUGHT7,150,2981.2,DAYS_OVER_120,True,True
DL-V8ZWP21E5WS6N8SE,CA-CA-00000005,2025-05-01,U-CERHNXI09P5E,150,2981.2,DAYS_OVER_120,True,True
DL-UOOE2Z0C5R9X6E4W,CA-CA-00000005,2025-06-01,U-L6E7VAAGUZRO,60,1192.48,DAYS_31_60,False,False
DL-K3PXR5DX1DRD6M27,CA-CA-00000005,2025-06-01,U-23GGODLUGHT7,180,3577.44,DAYS_OVER_120,True,True
DL-26UW836646R1FWV6,CA-CA-00000005,2025-06-01,U-CERHNXI09P5E,180,3577.44,DAYS_OVER_120,True,True
DL-6EKWQH2U3LD83QTY,CA-WA-00000006,2024-01-01,U-5XJXNECRYSAU,30,320.56,DAYS_1_30,False,False
DL-MAC9FPYONEONFCKO,CA-WA-00000006,2024-03-01,U-OWCP779460KH,30,320.56,DAYS_1_30,False,False
DL-AUM7E8IL8OWO0GZG,CA-WA-00000006,2024-03-01,U-1U24ZQFEZKFH,30,320.56,DAYS_1_30,False,False
DL-ZUFHSZJ4LLJRP536,CA-WA-00000006,2024-03-01,U-78S6764CAQKD,30,320.56,DAYS_1_30,False,False
DL-R4AY3X4MEMMYJJC0,CA-WA-00000006,2024-04-01,U-OWCP779460KH,60,641.12,DAYS_31_60,False,False
DL-S7UC5QA0L3YQ1LXA,CA-WA-00000006,2024-04-01,U-1U24ZQFEZKFH,60,641.12,DAYS_31_60,False,False
DL-JYKF58R4HA0J82IW,CA-WA-00000006,2024-04-01,U-78S6764CAQKD,60,641.12,DAYS_31_60,False,False
DL-2G08L63KY75JAIRA,CA-WA-00000006,2024-05-01,U-1U24ZQFEZKFH,90,961.68,DAYS_61_90,True,False
DL-3S7LRT4W6RRAYPD8,CA-WA-00000006,2024-05-01,U-LD62F2JD9I82,30,320.56,DAYS_1_30,False,False
DL-ZPJGTV6PLVW6DWNN,CA-WA-00000006,2024-07-01,U-UVA7SSZJ4KJE,30,320.56,DAYS_1_30,False,False
DL-1Q48PC8M793I8P1O,CA-WA-00000006,2024-08-01,U-UVA7SSZJ4KJE,60,641.12,DAYS_31_60,False,False
DL-F4J63IH3T265DX69,CA-WA-00000006,2024-09-01,U-0175DU23JH0Z,30,320.56,DAYS_1_30,False,False
DL-ETXKPWDZAD0SEGYC,CA-WA-00000006,2024-09-01,U-UVA7SSZJ4KJE,90,961.68,DAYS_61_90,True,False
DL-W3VJ1HQNWDUDVVUZ,CA-WA-00000006,2024-10-01,U-0175DU23JH0Z,60,641.12,DAYS_31_60,False,False
DL-REYR51EG2XFU21ET,CA-WA-00000006,2024-10-01,U-HJR6EET0DY57,30,320.56,DAYS_1_30,False,False
DL-TQ6NSLP28B5G0M7T,CA-WA-00000006,2024-10-01,U-UVA7SSZJ4KJE,120,1282.24,DAYS_91_120,True,True
DL-0B5JH3KKJXCVXP4I,CA-WA-00000006,2024-11-01,U-KEPLBX889ERR,30,320.56,DAYS_1_30,False,False
DL-OQO0H0D03VUALQKY,CA-WA-00000006,2024-11-01,U-UVA7SSZJ4KJE,150,1602.8,DAYS_OVER_120,True,True
DL-695AB1L3I6H5M27N,CA-WA-00000006,2024-12-01,U-5XJXNECRYSAU,30,320.56,DAYS_1_30,False,False
DL-KOFIKE66C5P04NL6,CA-WA-00000006,2024-12-01,U-KELZ5TOZO32T,30,320.56,DAYS_1_30,False,False
DL-JUQ95NENKDG4ALEA,CA-WA-00000006,2025-01-01,U-5XJXNECRYSAU,60,641.12,DAYS_31_60,False,False
DL-HRJHL1KKB7N149ZE,CA-WA-00000006,2025-01-01,U-KELZ5TOZO32T,60,641.12,DAYS_31_60,False,False
DL-4BGE009BTBW1OVGG,CA-WA-00000006,2025-02-01,U-5XJXNECRYSAU,90,961.68,DAYS_61_90,True,False
DL-9NJGJMN7Q65OWPOX,CA-WA-00000006,2025-03-01,U-5XJXNECRYSAU,120,1282.24,DAYS_91_120,True,True
DL-88BZ8W6E7HHVXFPP,CA-WA-00000006,2025-03-01,U-KELZ5TOZO32T,30,320.56,DAYS_1_30,False,False
DL-UMZMW6XA5KFD1RC1,CA-WA-00000006,2025-04-01,U-KELZ5TOZO32T,60,641.12,DAYS_31_60,False,False
DL-WVH85VWJYOLSI5XS,CA-WA-00000006,2025-05-01,U-IJVDDWVB853G,30,320.56,DAYS_1_30,False,False
DL-ICRIQIXKFTHHEAI7,CA-WA-00000006,2025-06-01,U-LD62F2JD9I82,30,320.56,DAYS_1_30,False,False
DL-E8XW91HOM1LI2KGO,CA-VA-00000007,2024-01-01,U-OD05JH2MKV0D,30,424.99,DAYS_1_30,False,False
DL-D74B6B4UCJ9TM0FH,CA-VA-00000007,2024-02-01,U-R8MTK0RSOGGY,30,424.99,DAYS_1_30,False,False
DL-LUWREOGGV4C4JP27,CA-VA-00000007,2024-02-01,U-VSDKV54C6P1L,30,424.99,DAYS_1_30,False,False
DL-PFYGHMK097QBMB0O,CA-VA-00000007,2024-02-01,U-1LQFS6HN95S2,30,424.99,DAYS_1_30,False,False
DL-U4SEVK4X7NZU7GW3,CA-VA-00000007,2024-02-01,U-OD05JH2MKV0D,60,849.98,DAYS_31_60,False,False
DL-878FQ4K0FOI9YJNY,CA-VA-00000007,2024-03-01,U-J0974WXUB0GZ,30,424.99,DAYS_1_30,False,False
DL-M1XULIPSDA8NJB98,CA-VA-00000007,2024-03-01,U-VSDKV54C6P1L,60,849.98,DAYS_31_60,False,False
DL-J3WQVISMC3ZG6K3M,CA-VA-00000007,2024-03-01,U-1LQFS6HN95S2,60,849.98,DAYS_31_60,False,False
DL-157437U77YQLN4NM,CA-VA-00000007,2024-03-01,U-OD05JH2MKV0D,90,1274.97,DAYS_61_90,True,False
DL-3IS4E13G0AJSDPHL,CA-VA-00000007,2024-04-01,U-1LQFS6HN95S2,90,1274.97,DAYS_61_90,True,False
DL-5QYA45L309WQPF9H,CA-VA-00000007,2024-05-01,U-6SS1A2R5BFYC,30,424.99,DAYS_1_30,False,False
DL-AR86J0VJG0N3972Z,CA-VA-00000007,2024-06-01,U-6SS1A2R5BFYC,60,849.98,DAYS_31_60,False,False
DL-1QOSUISQG22WYGOX,CA-VA-00000007,2024-07-01,U-6SS1A2R5BFYC,90,1274.97,DAYS_61_90,True,False
DL-A71PQU7355OO1XQ6,CA-VA-00000007,2024-07-01,U-SKUFRCKQH3ER,30,424.99,DAYS_1_30,False,False
DL-IK1KU4UPJMLWU0WD,CA-VA-00000007,2024-08-01,U-6SS1A2R5BFYC,120,1699.96,DAYS_91_120,True,True
DL-29O8X0BAZFGGVSHV,CA-VA-00000007,2024-09-01,U-6SS1A2R5BFYC,150,2124.95,DAYS_OVER_120,True,True
DL-ZYJEDNOYQZN9RDAC,CA-VA-00000007,2024-09-01,U-8R5P03WVPUNW,30,424.99,DAYS_1_30,False,False
DL-12H2ULRX32XO4COJ,CA-VA-00000007,2024-10-01,U-6SS1A2R5BFYC,180,2549.94,DAYS_OVER_120,True,True
DL-W201463WRKMZ17RS,CA-VA-00000007,2024-10-01,U-Y4H1TE48M2Q6,30,424.99,DAYS_1_30,False,False
DL-TST9GRYVY00OOYX4,CA-VA-00000007,2024-10-01,U-8R5P03WVPUNW,60,849.98,DAYS_31_60,False,False
DL-KWB5C21V79X1B9UT,CA-VA-00000007,2024-11-01,U-Y4H1TE48M2Q6,60,849.98,DAYS_31_60,False,False
DL-Q4UX47Z8RIDJZMWG,CA-VA-00000007,2024-11-01,U-8R5P03WVPUNW,90,1274.97,DAYS_61_90,True,False
DL-86J6FUWQP0K8DSNM,CA-VA-00000007,2024-12-01,U-Y4H1TE48M2Q6,90,1274.97,DAYS_61_90,True,False
DL-N2GX2MTU06BYTJV2,CA-VA-00000007,2024-12-01,U-8R5P03WVPUNW,120,1699.96,DAYS_91_120,True,True
DL-XJNO3MCHEL0TOAGC,CA-VA-00000007,2024-12-01,U-3XG0TRKY8RYO,30,424.99,DAYS_1_30,False,False
DL-4QO4RGWM6UOKC9TT,CA-VA-00000007,2025-01-01,U-Y4H1TE48M2Q6,120,1699.96,DAYS_91_120,True,True
DL-YSGL07KAITWGVKW2,CA-VA-00000007,2025-01-01,U-8R5P03WVPUNW,150,2124.95,DAYS_OVER_120,True,True
DL-EMU0V7YF6M9HXS84,CA-VA-00000007,2025-02-01,U-8R5P03WVPUNW,180,2549.94,DAYS_OVER_120,True,True
DL-7NX984XLKYA0EU1C,CA-VA-00000007,2025-03-01,U-R3PCEO934T3Y,30,424.99,DAYS_1_30,False,False
DL-DPY2P5DYNN6NZ57L,CA-VA-00000007,2025-04-01,U-R3PCEO934T3Y,60,849.98,DAYS_31_60,False,False
DL-D4THS0CFF0TFVNW7,CA-VA-00000007,2025-05-01,U-EY0A94XFRI09,30,424.99,DAYS_1_30,False,False
DL-HEO0VF93LDBA8UE4,CA-VA-00000007,2025-06-01,U-RWTF07GBASF5,30,424.99,DAYS_1_30,False,False
DL-OOFSHSNQC1ZQ5D5M,CA-VA-00000007,2025-06-01,U-R8MTK0RSOGGY,30,424.99,DAYS_1_30,False,False
DL-UYG6LOS92UNGF0RD,CA-NY-00000008,2024-01-01,U-K8C4NANPINXT,30,256.76,DAYS_1_30,False,False
DL-VHMLL7ENO2MDONJZ,CA-NY-00000008,2024-01-01,U-FN07EA28DITM,30,256.76,DAYS_1_30,False,False
