unit_id,caid,unit_number,unit_type,square_footage,bedrooms,occupancy_status,parcel_id
U-T2LB25485HCQ,CA-CA-00000005,40B,CONDO_UNIT,2239.0,3,OWNER_OCCUPIED,73-9501-575
U-GZSR8RUW2XH6,CA-CA-00000005,29D,CONDO_UNIT,1903.0,2,OWNER_OCCUPIED,57-5170-663
U-D1KSIBSMQPNR,CA-CA-00000005,18G,CONDO_UNIT,,2,OWNER_OCCUPIED,20-5825-962
U-STCJIEMTMYJ0,CA-CA-00000005,18D,CONDO_UNIT,1214.0,5,RENTED,43-1139-888
U-K32OOUXQS1FO,CA-CA-00000005,15D,CONDO_UNIT,2762.0,3,OWNER_OCCUPIED,69-6581-910
U-D4P7PP4BF5L0,CA-CA-00000005,32F,CONDO_UNIT,2366.0,2,RENTED,98-9808-406
U-LA27F8LWVV59,CA-CA-00000005,14G,CONDO_UNIT,,2,OWNER_OCCUPIED,67-5991-195
U-GYG3VAH6NHKS,CA-CA-00000005,30A,CONDO_UNIT,695.0,2,RENTED,30-2814-232
U-TRC85EHPZRV7,CA-CA-00000005,38D,CONDO_UNIT,2529.0,2,OWNER_OCCUPIED,18-7541-719
U-3S65QU0K5QZZ,CA-CA-00000005,20G,CONDO_UNIT,1367.0,2,OWNER_OCCUPIED,65-8501-493
U-6GUO8I5JWK6Z,CA-CA-00000005,14H,CONDO_UNIT,2914.0,2,OWNER_OCCUPIED,74-6341-519
U-QJSQCZ0N04OA,CA-CA-00000005,8C,CONDO_UNIT,2551.0,3,OWNER_OCCUPIED,41-8171-243
U-QKF4VGE0GYAJ,CA-CA-00000005,29F,CONDO_UNIT,791.0,4,OWNER_OCCUPIED,16-9566-756
U-XXDYPVBNHI6H,CA-CA-00000005,2G,CONDO_UNIT,,1,RENTED,18-4613-198
U-23GGODLUGHT7,CA-CA-00000005,8D,CONDO_UNIT,2110.0,2,OWNER_OCCUPIED,11-7376-317
U-QC3XNCHKV9DT,CA-CA-00000005,37C,CONDO_UNIT,1038.0,3,VACANT,96-3177-440
U-G1Y9XCA6QS0S,CA-CA-00000005,1D,CONDO_UNIT,,3,OWNER_OCCUPIED,64-4990-734
U-CERHNXI09P5E,CA-CA-00000005,21A,CONDO_UNIT,2349.0,3,OWNER_OCCUPIED,
U-4LIT6XIYZVNL,CA-CA-00000005,29A,CONDO_UNIT,,3,VACANT,28-4345-228
U-DV37IC0LZIGI,CA-CA-00000005,19H,CONDO_UNIT,1474.0,2,RENTED,56-7524-486
U-GPS0132AN417,CA-CA-00000005,39C,CONDO_UNIT,1369.0,2,OWNER_OCCUPIED,58-8878-173
U-LZH6A50NOOO0,CA-CA-00000005,25H,CONDO_UNIT,3059.0,1,RENTED,25-7304-679
U-F1811MZWNCNP,CA-CA-00000005,16D,CONDO_UNIT,2130.0,3,RENTED,92-3422-367
U-V7FIUXFEDZNZ,CA-CA-00000005,6D,CONDO_UNIT,1329.0,4,OWNER_OCCUPIED,78-7271-700
U-0175DU23JH0Z,CA-WA-00000006,100,TOWNHOME,,2,OWNER_OCCUPIED,99-7845-637
U-X0GNZHG8Q3GC,CA-WA-00000006,101,TOWNHOME,1435.0,2,RENTED,90-2789-989
U-CDECBIR1AJ8X,CA-WA-00000006,102,SINGLE_FAMILY,821.0,1,OWNER_OCCUPIED,
U-7RMPN6937XNC,CA-WA-00000006,103,TOWNHOME,2002.0,4,OWNER_OCCUPIED,61-3275-126
U-5KZ3NWXROG98,CA-WA-00000006,104,SINGLE_FAMILY,718.0,3,RENTED,51-8279-339
U-OWCP779460KH,CA-WA-00000006,105,TOWNHOME,2780.0,4,RENTED,14-3094-609
U-KYT5GQEXIH1X,CA-WA-00000006,106,SINGLE_FAMILY,2431.0,5,OWNER_OCCUPIED,51-7283-884
U-HJR6EET0DY57,CA-WA-00000006,107,TOWNHOME,3110.0,1,OWNER_OCCUPIED,58-8159-927
U-IEDD070EN48U,CA-WA-00000006,108,SINGLE_FAMILY,,1,OWNER_OCCUPIED,64-6237-889
U-27EXVDA4L3KH,CA-WA-00000006,109,TOWNHOME,1253.0,3,OWNER_OCCUPIED,99-1562-713
U-L9E9ZR3RZN9L,CA-WA-00000006,110,TOWNHOME,1512.0,4,VACANT,16-3933-977
U-0K36FAOPRMOC,CA-WA-00000006,111,TOWNHOME,1806.0,3,OWNER_OCCUPIED,60-2594-234
U-1U24ZQFEZKFH,CA-WA-00000006,112,TOWNHOME,687.0,2,RENTED,28-7169-537
U-7D9GB9XV8WOB,CA-WA-00000006,113,SINGLE_FAMILY,2651.0,2,OWNER_OCCUPIED,58-2468-896
U-5XJXNECRYSAU,CA-WA-00000006,114,TOWNHOME,1771.0,3,OWNER_OCCUPIED,59-8932-760
U-KELZ5TOZO32T,CA-WA-00000006,115,TOWNHOME,,4,OWNER_OCCUPIED,93-3033-871
U-86GVGT2EEHFU,CA-WA-00000006,116,SINGLE_FAMILY,793.0,1,OWNER_OCCUPIED,79-3811-533
U-IB86KTFRL69V,CA-WA-00000006,117,SINGLE_FAMILY,1055.0,3,OWNER_OCCUPIED,
U-K38VHMEWCJN6,CA-WA-00000006,118,SINGLE_FAMILY,991.0,4,RENTED,28-9780-308
U-WJWXZUXSF3L2,CA-WA-00000006,119,SINGLE_FAMILY,3122.0,2,OWNER_OCCUPIED,97-9984-516
U-LD62F2JD9I82,CA-WA-00000006,120,SINGLE_FAMILY,2806.0,3,OWNER_OCCUPIED,72-2565-641
U-Z5TV6G8OM08T,CA-WA-00000006,121,TOWNHOME,2299.0,3,OWNER_OCCUPIED,
U-XFUJ7XN1YPQP,CA-WA-00000006,122,SINGLE_FAMILY,2569.0,3,OWNER_OCCUPIED,39-6000-750
U-8OLDC08FC0TR,CA-WA-00000006,123,SINGLE_FAMILY,2386.0,3,VACANT,73-9437-801
U-OW60ZZ0I0835,CA-WA-00000006,124,SINGLE_FAMILY,3145.0,1,OWNER_OCCUPIED,77-4687-279
U-NEMBRG8MY344,CA-WA-00000006,125,SINGLE_FAMILY,2628.0,2,OWNER_OCCUPIED,82-7449-322
U-78S6764CAQKD,CA-WA-00000006,126,TOWNHOME,1412.0,2,OWNER_OCCUPIED,35-2388-641
U-O6A1JQNN6TJ9,CA-WA-00000006,127,SINGLE_FAMILY,2449.0,2,OWNER_OCCUPIED,55-4251-213
U-KEPLBX889ERR,CA-WA-00000006,128,SINGLE_FAMILY,1171.0,2,RENTED,74-7370-234
U-82EMAYB3PVAR,CA-WA-00000006,129,SINGLE_FAMILY,988.0,3,OWNER_OCCUPIED,75-4061-355
U-159I3HZ3ZSG9,CA-WA-00000006,130,TOWNHOME,1259.0,2,OWNER_OCCUPIED,
U-7PWDBOLWIMRS,CA-WA-00000006,131,SINGLE_FAMILY,1896.0,2,OWNER_OCCUPIED,63-5046-427
U-GAXLKKVPJRME,CA-WA-00000006,132,SINGLE_FAMILY,2910.0,3,OWNER_OCCUPIED,56-9664-719
U-IJVDDWVB853G,CA-WA-00000006,133,TOWNHOME,1054.0,1,OWNER_OCCUPIED,70-4309-646
U-BGTJ54696QZ6,CA-WA-00000006,134,SINGLE_FAMILY,,2,VACANT,12-3735-713
U-ZEBU2Y0OY58F,CA-WA-00000006,135,TOWNHOME,2223.0,3,OWNER_OCCUPIED,36-4015-103
U-UVA7SSZJ4KJE,CA-WA-00000006,136,SINGLE_FAMILY,2835.0,2,OWNER_OCCUPIED,45-3178-376
U-XI3TAMVNCZTZ,CA-VA-00000007,100,SINGLE_FAMILY,3154.0,2,VACANT,11-6824-324
U-G8T922D0NX5W,CA-VA-00000007,101,TOWNHOME,2461.0,2,OWNER_OCCUPIED,60-3550-556
U-0PFRRQ3GU7GK,CA-VA-00000007,102,SINGLE_FAMILY,1377.0,4,RENTED,28-2180-536
U-QXO0E1ADNDA3,CA-VA-00000007,103,SINGLE_FAMILY,1191.0,2,OWNER_OCCUPIED,90-1221-911
U-8D0MZHRUPFLF,CA-VA-00000007,104,SINGLE_FAMILY,,3,OWNER_OCCUPIED,15-2684-657
U-D5OAIINMK7YY,CA-VA-00000007,105,TOWNHOME,1110.0,3,VACANT,46-6854-178
U-E776VGTVYFYK,CA-VA-00000007,106,TOWNHOME,2076.0,4,OWNER_OCCUPIED,57-5348-930
U-2592FFQ293EP,CA-VA-00000007,107,SINGLE_FAMILY,1242.0,1,VACANT,59-6777-426
U-PYO2M2XIPRTT,CA-VA-00000007,108,TOWNHOME,2225.0,1,RENTED,98-4593-819
U-IA9AU87CM453,CA-VA-00000007,109,SINGLE_FAMILY,1240.0,4,OWNER_OCCUPIED,63-4973-315
U-CE8ZNA8NZXC4,CA-VA-00000007,110,SINGLE_FAMILY,773.0,2,OWNER_OCCUPIED,11-7823-253
U-QFS8Q0PXAECX,CA-VA-00000007,111,SINGLE_FAMILY,1360.0,3,OWNER_OCCUPIED,97-8443-667
U-7SZPF9S9EHWH,CA-VA-00000007,112,TOWNHOME,2940.0,3,OWNER_OCCUPIED,71-6131-768
U-3F2XHDCV4BKT,CA-VA-00000007,113,TOWNHOME,,3,RENTED,80-4305-753
U-IDUB9RBDL918,CA-VA-00000007,114,SINGLE_FAMILY,1938.0,3,RENTED,99-2595-439
U-6SS1A2R5BFYC,CA-VA-00000007,115,TOWNHOME,1598.0,4,RENTED,30-9218-628
U-QEKW7BZYI9V8,CA-VA-00000007,116,TOWNHOME,2687.0,1,OWNER_OCCUPIED,49-9964-988
U-RQGKCUMCZQ99,CA-VA-00000007,117,SINGLE_FAMILY,2460.0,3,OWNER_OCCUPIED,82-8999-140
U-4O47EN48NYSJ,CA-VA-00000007,118,TOWNHOME,824.0,3,OWNER_OCCUPIED,41-1130-258
U-KFOCNQDQX6QD,CA-VA-00000007,119,SINGLE_FAMILY,2275.0,3,OWNER_OCCUPIED,50-6610-718
U-H0EQT8FHU91C,CA-VA-00000007,120,TOWNHOME,2411.0,5,OWNER_OCCUPIED,12-7929-376
U-WDCOKZ5SYJ3D,CA-VA-00000007,121,TOWNHOME,2050.0,5,OWNER_OCCUPIED,63-8890-586
U-8P6U3U6H0UFX,CA-VA-00000007,122,SINGLE_FAMILY,1946.0,1,RENTED,73-6184-216
U-J0974WXUB0GZ,CA-VA-00000007,123,TOWNHOME,3111.0,2,OWNER_OCCUPIED,96-1235-479
U-A6S5ZXQOMTS1,CA-VA-00000007,124,TOWNHOME,1370.0,3,OWNER_OCCUPIED,30-9892-546
U-KXYWZ76DD4DA,CA-VA-00000007,125,TOWNHOME,1074.0,3,RENTED,22-8276-615
U-Y4H1TE48M2Q6,CA-VA-00000007,126,SINGLE_FAMILY,2271.0,1,OWNER_OCCUPIED,46-5384-774
U-L66YA6BA24S0,CA-VA-00000007,127,TOWNHOME,1348.0,5,VACANT,60-4156-731
U-32UEW9G6SPD2,CA-VA-00000007,128,TOWNHOME,3013.0,3,RENTED,43-3605-430
U-DAA1FWT9UA09,CA-VA-00000007,129,SINGLE_FAMILY,2116.0,2,RENTED,34-9772-960
U-03NJBCFA95D7,CA-VA-00000007,130,SINGLE_FAMILY,1230.0,2,RENTED,73-6921-958
U-ORAC8CYNL63G,CA-VA-00000007,131,SINGLE_FAMILY,,2,OWNER_OCCUPIED,14-2920-451
U-RWTF07GBASF5,CA-VA-00000007,132,TOWNHOME,1538.0,1,OWNER_OCCUPIED,98-3073-374
U-R8MTK0RSOGGY,CA-VA-00000007,133,TOWNHOME,1801.0,5,OWNER_OCCUPIED,85-6105-269
U-8R5P03WVPUNW,CA-VA-00000007,134,SINGLE_FAMILY,,2,OWNER_OCCUPIED,85-7714-400
U-OE3PGIHNFLAY,CA-VA-00000007,135,TOWNHOME,1525.0,3,RENTED,81-2085-494
U-VSDKV54C6P1L,CA-VA-00000007,136,TOWNHOME,1457.0,1,OWNER_OCCUPIED,45-7901-222
U-QVVIAA2UAQE8,CA-VA-00000007,137,SINGLE_FAMILY,,3,OWNER_OCCUPIED,12-2137-581
U-3OKLMC1RBK9R,CA-VA-00000007,138,SINGLE_FAMILY,1147.0,4,VACANT,38-1783-945
U-E950ID033TAY,CA-VA-00000007,139,SINGLE_FAMILY,,4,OWNER_OCCUPIED,48-2229-370
U-Y2NZ7VELFV46,CA-VA-00000007,140,TOWNHOME,1151.0,3,OWNER_OCCUPIED,72-5596-429
U-IJKCU5X0HC8C,CA-VA-00000007,141,TOWNHOME,,2,RENTED,23-6577-313
U-1LQFS6HN95S2,CA-VA-00000007,142,TOWNHOME,1788.0,2,RENTED,83-2672-250
U-50I6GBXQJ7DP,CA-VA-00000007,143,TOWNHOME,2706.0,2,OWNER_OCCUPIED,57-2602-150
U-0PKOVTRPYX8H,CA-VA-00000007,144,TOWNHOME,,1,OWNER_OCCUPIED,22-5513-331
U-OD05JH2MKV0D,CA-VA-00000007,145,TOWNHOME,3198.0,3,OWNER_OCCUPIED,40-3789-422
U-FLQ8XPA95G1A,CA-VA-00000007,146,SINGLE_FAMILY,2590.0,3,OWNER_OCCUPIED,24-1740-938
U-U94SGFDK0Q09,CA-VA-00000007,147,SINGLE_FAMILY,2642.0,2,OWNER_OCCUPIED,48-6467-630
U-EY0A94XFRI09,CA-VA-00000007,148,TOWNHOME,1015.0,2,VACANT,45-9927-560
U-JY5OP9LBSMWP,CA-VA-00000007,149,SINGLE_FAMILY,2071.0,2,VACANT,97-3410-577
U-SKUFRCKQH3ER,CA-VA-00000007,150,SINGLE_FAMILY,,2,RENTED,27-6737-999
U-2S8U8ZF0P7KB,CA-VA-00000007,151,TOWNHOME,1668.0,4,OWNER_OCCUPIED,22-5280-409
U-GP52F1JOHKK7,CA-VA-00000007,152,TOWNHOME,1401.0,2,RENTED,27-9627-552
U-SYMMQ8Q6A1DF,CA-VA-00000007,153,TOWNHOME,1643.0,3,OWNER_OCCUPIED,82-5806-154
U-EYQ1S4DJ9DV3,CA-VA-00000007,154,TOWNHOME,2007.0,4,OWNER_OCCUPIED,75-1868-818
U-SU8E6XFWZ73W,CA-VA-00000007,155,SINGLE_FAMILY,925.0,1,OWNER_OCCUPIED,22-5050-309
U-R3PCEO934T3Y,CA-VA-00000007,156,SINGLE_FAMILY,3177.0,2,OWNER_OCCUPIED,
U-3XG0TRKY8RYO,CA-VA-00000007,157,SINGLE_FAMILY,1089.0,3,RENTED,46-8488-223
U-AKX6WB68Q0J9,CA-VA-00000007,158,TOWNHOME,2711.0,2,RENTED,75-2028-278
U-MZMZ2K1KO6XN,CA-VA-00000007,159,SINGLE_FAMILY,1388.0,3,RENTED,77-5247-232
U-VUV3CB0IXRYL,CA-NY-00000008,100,TOWNHOME,1619.0,2,RENTED,59-7882-165
U-WE4C1V47LZN9,CA-NY-00000008,101,SINGLE_FAMILY,1468.0,2,OWNER_OCCUPIED,38-4296-859
U-PT2DA8DBFA1U,CA-NY-00000008,102,SINGLE_FAMILY,2045.0,2,RENTED,92-9653-608
U-3URMWUECPNCC,CA-NY-00000008,103,SINGLE_FAMILY,1871.0,2,OWNER_OCCUPIED,79-6421-123
U-3K3OM5FKTISW,CA-NY-00000008,104,SINGLE_FAMILY,3183.0,1,RENTED,70-5309-768
U-BPH5CH3L16CR,CA-NY-00000008,105,SINGLE_FAMILY,2959.0,4,RENTED,14-6666-172
U-VWCT8JBBSXPK,CA-NY-00000008,106,TOWNHOME,1582.0,1,OWNER_OCCUPIED,35-9752-722
U-Y0TB1ZPPEP69,CA-NY-00000008,107,TOWNHOME,1443.0,2,RENTED,21-1164-332
U-052U9AZ3CEGB,CA-NY-00000008,108,TOWNHOME,1650.0,5,OWNER_OCCUPIED,94-3005-772
U-C7HZ364PKNT5,CA-NY-00000008,109,SINGLE_FAMILY,1745.0,2,OWNER_OCCUPIED,54-7731-822
U-KHE9I0HN3F9Z,CA-NY-00000008,110,TOWNHOME,2508.0,5,OWNER_OCCUPIED,44-5554-702
U-K8C4NANPINXT,CA-NY-00000008,111,TOWNHOME,778.0,3,OWNER_OCCUPIED,
U-763V1M3PP00C,CA-NY-00000008,112,TOWNHOME,2239.0,5,VACANT,78-8594-534
U-FN07EA28DITM,CA-NY-00000008,113,TOWNHOME,3171.0,2,OWNER_OCCUPIED,93-1202-227
U-ULJGQPQ8R4HC,CA-NY-00000008,114,TOWNHOME,1782.0,4,OWNER_OCCUPIED,66-3945-364
U-JRIG5XIXGSPL,CA-NY-00000008,115,TOWNHOME,1583.0,1,RENTED,42-1264-794
U-TBIDSECHU3YC,CA-NY-00000008,116,TOWNHOME,1809.0,2,OWNER_OCCUPIED,52-7686-767
U-Q9WFB76AV3S2,CA-NY-00000008,117,TOWNHOME,3031.0,3,VACANT,84-1534-772
U-N9CC7ISUTP04,CA-NY-00000008,118,SINGLE_FAMILY,860.0,3,RENTED,50-5410-299
U-6L29IL9YQ8OC,CA-NY-00000008,119,TOWNHOME,963.0,4,RENTED,67-7862-335
U-7I6YXV2MEOSF,CA-NY-00000008,120,SINGLE_FAMILY,1461.0,4,RENTED,
U-P1ZQD54AGCST,CA-NY-00000008,121,SINGLE_FAMILY,2379.0,2,OWNER_OCCUPIED,47-2950-444
U-VW9B0MQOQ4KR,CA-NY-00000008,122,TOWNHOME,1401.0,3,OWNER_OCCUPIED,75-2372-255
U-VNXNPSV8DKMU,CA-NY-00000008,123,SINGLE_FAMILY,3024.0,3,RENTED,59-6219-875
U-8B850PK5LMFK,CA-NY-00000008,124,SINGLE_FAMILY,1566.0,4,OWNER_OCCUPIED,87-2738-337
U-FH41A68T2A3A,CA-NY-00000008,125,TOWNHOME,2989.0,2,OWNER_OCCUPIED,68-5832-212
U-PPJ590EMC20L,CA-NY-00000008,126,SINGLE_FAMILY,1780.0,3,RENTED,19-6157-139
U-DZSGU4W8WIV5,CA-NY-00000008,127,TOWNHOME,1451.0,2,OWNER_OCCUPIED,73-5630-234
U-WDS0HPRWZBYW,CA-NY-00000008,128,SINGLE_FAMILY,1611.0,3,OWNER_OCCUPIED,33-5916-960
U-5YRWVTKH861P,CA-NY-00000008,129,SINGLE_FAMILY,1663.0,3,OWNER_OCCUPIED,50-2860-455
U-Z1R2ROIKS62C,CA-NY-00000008,130,TOWNHOME,1721.0,3,OWNER_OCCUPIED,64-7531-366
U-J0M3LOUFHW8W,CA-NY-00000008,131,SINGLE_FAMILY,3127.0,3,VACANT,
U-DZ61TXSNHFT4,CA-NY-00000008,132,TOWNHOME,1311.0,4,OWNER_OCCUPIED,41-1223-136
U-1SS2BKAWYB03,CA-NY-00000008,133,SINGLE_FAMILY,2291.0,2,RENTED,20-2253-175
U-A0T7DVO342P0,CA-NY-00000008,134,TOWNHOME,2529.0,2,OWNER_OCCUPIED,70-7169-398
U-D8UR6TIARONT,CA-NY-00000008,135,TOWNHOME,1567.0,3,OWNER_OCCUPIED,67-7059-588
U-XL39DG5RIFWR,CA-NY-00000008,136,SINGLE_FAMILY,2970.0,3,OWNER_OCCUPIED,62-6102-858
U-4BYV5JHURR8I,CA-NY-00000008,137,TOWNHOME,2628.0,3,RENTED,20-2721-535
U-N1F0FP8BPG2R,CA-NY-00000008,138,SINGLE_FAMILY,2890.0,2,OWNER_OCCUPIED,47-5441-635
U-WNXFSHWZSJQ7,CA-NY-00000008,139,TOWNHOME,1204.0,2,RENTED,50-7820-283
U-Q9AZHDQDWVCW,CA-NY-00000008,140,SINGLE_FAMILY,2062.0,3,RENTED,64-6009-476
U-7UXHVDHGUESX,CA-NY-00000008,141,TOWNHOME,3007.0,3,OWNER_OCCUPIED,88-8756-314
U-AIH7WFRAC8E3,CA-NY-00000008,142,SINGLE_FAMILY,2582.0,2,OWNER_OCCUPIED,81-7442-486
U-ZM4LCVHFWJFP,CA-NY-00000008,143,TOWNHOME,1676.0,3,OWNER_OCCUPIED,54-3916-125
U-41MPW57GN79H,CA-NY-00000008,144,TOWNHOME,1448.0,1,OWNER_OCCUPIED,57-5157-614
U-VBJRBZJW8357,CA-NY-00000008,145,SINGLE_FAMILY,2511.0,3,OWNER_OCCUPIED,79-2702-139
U-B6F05EP4CWCD,CA-NY-00000008,146,TOWNHOME,1445.0,3,RENTED,96-6185-826
U-6V7S7O4YC3S0,CA-NY-00000008,147,SINGLE_FAMILY,2466.0,1,OWNER_OCCUPIED,62-3833-750
U-LUEQ4D7D7GDL,CA-NY-00000008,148,SINGLE_FAMILY,732.0,3,RENTED,57-8542-183
U-LY7500LNKKUO,CA-NY-00000008,149,SINGLE_FAMILY,1767.0,4,OWNER_OCCUPIED,99-8202-370
U-RUMXQW3B4NTH,CA-NY-00000008,150,SINGLE_FAMILY,2070.0,3,RENTED,53-9253-664
U-D1JQBEXGFVNN,CA-NY-00000008,151,TOWNHOME,788.0,2,OWNER_OCCUPIED,11-3600-531
U-MXD6LQGA3QUP,CA-NY-00000008,152,TOWNHOME,1647.0,2,OWNER_OCCUPIED,96-7572-407
U-8516SP18OBS7,CA-NY-00000008,153,SINGLE_FAMILY,2796.0,2,VACANT,26-6458-907
U-8L12QFAF5KCI,CA-NY-00000008,154,SINGLE_FAMILY,1019.0,3,OWNER_OCCUPIED,57-1081-588
U-MQYZ6Y3Z1DE1,CA-NY-00000008,155,SINGLE_FAMILY,1989.0,4,RENTED,64-7452-646
U-MY8A5GINSAVO,CA-NY-00000008,156,SINGLE_FAMILY,,2,OWNER_OCCUPIED,48-8133-195
U-NGFLYRJ8GOSD,CA-NY-00000008,157,TOWNHOME,2068.0,3,OWNER_OCCUPIED,11-3635-426
U-UNQR8O1KJWV2,CA-NY-00000008,158,SINGLE_FAMILY,2177.0,3,RENTED,56-2829-904
U-9TNYFM7VH30Q,CA-NY-00000008,159,SINGLE_FAMILY,,2,OWNER_OCCUPIED,56-1820-713
U-JMK3TGMALWVM,CA-CA-00000009,100,TOWNHOME,,3,OWNER_OCCUPIED,22-3065-844
U-WPJ8YI340SQC,CA-CA-00000009,101,SINGLE_FAMILY,1251.0,3,RENTED,22-7257-624
U-MWKOG0Z0C682,CA-CA-00000009,102,SINGLE_FAMILY,1891.0,3,OWNER_OCCUPIED,98-1800-483
U-H7JYGSBOGKAH,CA-CA-00000009,103,TOWNHOME,1181.0,2,OWNER_OCCUPIED,91-6212-199
U-IZHW0VQPVTRU,CA-CA-00000009,104,SINGLE_FAMILY,1959.0,2,OWNER_OCCUPIED,73-4451-645
U-YJB48WUMH9NK,CA-CA-00000009,105,SINGLE_FAMILY,2564.0,1,OWNER_OCCUPIED,55-8070-525
U-1K09NTN8EOHD,CA-CA-00000009,106,SINGLE_FAMILY,1301.0,3,VACANT,80-7693-460
U-PVLND581LTO4,CA-CA-00000009,107,SINGLE_FAMILY,2550.0,2,RENTED,32-7554-395
U-TMQG6NX9OWWE,CA-CA-00000009,108,SINGLE_FAMILY,979.0,3,RENTED,51-5095-270
U-Y8AV2OSG6Q0I,CA-CA-00000009,109,TOWNHOME,1468.0,2,OWNER_OCCUPIED,36-8555-570
U-YPIGQX2456IZ,CA-CA-00000009,110,SINGLE_FAMILY,,3,RENTED,76-8703-982
U-CPJZE1XTAR0K,CA-CA-00000009,111,TOWNHOME,813.0,2,RENTED,93-8209-538
U-D41U2ZNXFIRJ,CA-CA-00000009,112,SINGLE_FAMILY,953.0,3,RENTED,43-6610-402
U-LQJJBFSA5UZL,CA-CA-00000009,113,TOWNHOME,2975.0,3,OWNER_OCCUPIED,47-3530-861
U-FKNWBHKVJZ09,CA-CA-00000009,114,SINGLE_FAMILY,3183.0,4,VACANT,85-9209-421
U-N7X5RRNYCIHF,CA-CA-00000009,115,TOWNHOME,1139.0,3,OWNER_OCCUPIED,91-1199-960
U-0NBW8SJ84TC2,CA-CA-00000009,116,SINGLE_FAMILY,2791.0,2,OWNER_OCCUPIED,98-5015-333
U-G9JJ0076EKHI,CA-CA-00000009,117,TOWNHOME,2604.0,3,OWNER_OCCUPIED,50-2196-301
U-EDHTHRUU5E51,CA-CA-00000009,118,TOWNHOME,3166.0,3,VACANT,62-5435-604
U-LRKXJTMYSWE1,CA-CA-00000009,119,SINGLE_FAMILY,676.0,2,VACANT,30-3929-167
U-YD5MY3GDILK1,CA-CA-00000009,120,TOWNHOME,1879.0,4,OWNER_OCCUPIED,51-3562-296
U-24VF89X22J7Q,CA-CA-00000009,121,TOWNHOME,1893.0,2,OWNER_OCCUPIED,50-8368-415
U-U1A7BOXFQJ3H,CA-CA-00000009,122,TOWNHOME,1698.0,2,OWNER_OCCUPIED,58-6336-671
U-2WPJCF07V882,CA-CA-00000009,123,SINGLE_FAMILY,2644.0,2,VACANT,17-2661-157
U-JN7DE0L1OFFK,CA-CA-00000009,124,TOWNHOME,1010.0,2,OWNER_OCCUPIED,94-5271-670
U-YF15Z08N10HL,CA-CA-00000009,125,TOWNHOME,2133.0,2,RENTED,42-1379-243
U-XP323C9NU985,CA-CA-00000009,126,SINGLE_FAMILY,2856.0,3,OWNER_OCCUPIED,19-2509-671
U-T24D7V911PJQ,CA-CA-00000009,127,SINGLE_FAMILY,1273.0,3,OWNER_OCCUPIED,53-8439-640
U-6OKWOALF4V1T,CA-CA-00000009,128,TOWNHOME,1470.0,3,OWNER_OCCUPIED,83-3500-293
U-HGAV42T8LLIH,CA-CA-00000009,129,SINGLE_FAMILY,2387.0,5,OWNER_OCCUPIED,55-1447-240
U-E8A54HBPH1VE,CA-CA-00000009,130,TOWNHOME,2725.0,4,RENTED,36-2971-600
U-0LG92MJEQA2O,CA-CA-00000009,131,TOWNHOME,2102.0,2,OWNER_OCCUPIED,93-5926-334
U-X35A806B4GAS,CA-AZ-00000010,100,SINGLE_FAMILY,2574.0,3,OWNER_OCCUPIED,94-5801-480
U-3PGSF3YN72BH,CA-AZ-00000010,101,TOWNHOME,2178.0,4,OWNER_OCCUPIED,13-6432-129
U-B56BNVSFA6D9,CA-AZ-00000010,102,TOWNHOME,2598.0,3,OWNER_OCCUPIED,66-3202-977
U-LQ6EXNWZR04H,CA-AZ-00000010,103,SINGLE_FAMILY,1181.0,4,OWNER_OCCUPIED,22-7616-389
U-IJ0KZQVS9J6L,CA-AZ-00000010,104,SINGLE_FAMILY,1244.0,3,VACANT,
U-W29AW4IOAR4G,CA-AZ-00000010,105,TOWNHOME,3014.0,2,VACANT,43-9943-550
U-0XSM9GM51QD4,CA-AZ-00000010,106,SINGLE_FAMILY,1726.0,1,OWNER_OCCUPIED,79-3068-196
U-93EZEMQT788G,CA-AZ-00000010,107,SINGLE_FAMILY,2742.0,2,RENTED,12-4255-851
U-S2UTBTTY9GFY,CA-AZ-00000010,108,TOWNHOME,3182.0,2,VACANT,79-7947-978
U-K88K686QE7AJ,CA-AZ-00000010,109,SINGLE_FAMILY,1926.0,2,RENTED,18-1970-873
U-FRF899OFPVIM,CA-AZ-00000010,110,TOWNHOME,1781.0,2,OWNER_OCCUPIED,84-3487-310
U-FJLWSS1VIP3T,CA-AZ-00000010,111,TOWNHOME,1279.0,1,VACANT,53-5458-141
U-4JWPGZ5RKSD0,CA-AZ-00000010,112,TOWNHOME,2135.0,2,RENTED,99-8085-531
U-W5K0JJSP49CD,CA-AZ-00000010,113,SINGLE_FAMILY,1644.0,3,OWNER_OCCUPIED,44-2703-899
U-U4NS7NVV28UE,CA-AZ-00000010,114,TOWNHOME,2127.0,3,RENTED,60-1653-455
U-4US73W1YAUA8,CA-AZ-00000010,115,TOWNHOME,2338.0,4,RENTED,42-6875-938
U-M8J2LZW1FU5X,CA-AZ-00000010,116,TOWNHOME,2077.0,3,OWNER_OCCUPIED,21-6468-460
U-LL6DOWX1H4RM,CA-AZ-00000010,117,SINGLE_FAMILY,2130.0,3,VACANT,24-4109-695
U-6ZU1TOZHDV5O,CA-AZ-00000010,118,TOWNHOME,2043.0,3,OWNER_OCCUPIED,23-5815-728
U-LI3IF9AIZH5P,CA-AZ-00000010,119,SINGLE_FAMILY,1245.0,1,OWNER_OCCUPIED,
